description,is_gen_pub,source
Boston Music Studio My Lady On Fire has the ability to operate 24/7 with no late night noise restrictions for Rehearsal or Recordings.,0,Bostong Marathon Bombing
News. Food. People. Words.,1,Bostong Marathon Bombing
#ENVISION #Indie Coalition +78M #SocialMedia #LadyLake #PR DavidMartinez #OnTour #TexasIndieFest #5ThChakraArtists #CharityUmbrella cindydadamo@comcast.net,0,Bostong Marathon Bombing
Entrepreneur,1,Bostong Marathon Bombing
Real country girl~TallGirl~Avid race/sports fan~_ümusic~42 yrs young~Proud daughter of fallen FF LODD~9/25/10~Love Public Safety~I Tweet a lot,1,Bostong Marathon Bombing
Make someone's life better.,1,Bostong Marathon Bombing
Reporter for Sussex Newspapers. NCTJ credited. Covering West Sussex. Got a story? Email jamie.crow@jpress.co.uk. Tweets are my own.  and Racing Adventures,0,Bostong Marathon Bombing
http  Web Dude  Photoshop Nerd  Metalhead  Minister  Husband  Father  Grandfather  Army Veteran  Star Wars & Wrestling fan. http,1,Bostong Marathon Bombing
Senior Software Engineer [ PGP 403DCC06 ]  Hacker | 99% | FTL | digitalhuman@pod.readme.is | digitalhuman@jabber.no  Personal Twitter Account,1,Bostong Marathon Bombing
Detroit's #1 for New Country!,0,Bostong Marathon Bombing
WHQR Public Radio: 91.3 FM. Your NPR member station in Wilmington,0,Bostong Marathon Bombing
Follow us for updates on events,0,Bostong Marathon Bombing
23. USA. Army,1,Bostong Marathon Bombing
TV Journalist & Documentary Producer @TVWNews. Political-junkie/NPR addict/bad-dancer/ shower-singer/Vespa-rider/mom-to-toddler & pug. Alum: @columbiajourn,0,Bostong Marathon Bombing
Imported from Detroit! BREAST CANCER OVERCOMER ! Ride middays with me from 10-2pm on 103.1 WEUP!,0,Bostong Marathon Bombing
Radiologist @JohnsHopkinsMedicine,0,Bostong Marathon Bombing
The #RGV's Newstalk Station AM 710,0,Bostong Marathon Bombing
Communicator,1,Bostong Marathon Bombing
selling  or renting New York City real estate. #mironproperties #mironny,0,Bostong Marathon Bombing
I am a mother of three boys,1,Bostong Marathon Bombing
Get News & Instant Traffic Updates on Newsradio 600 KOGO.,0,Bostong Marathon Bombing
#FN #allez fcgb 1881 #alberto del rio  The Northern Westchester Examiner & The Putnam Examiner. (914) 864-0878. Facebook: Examiner Media,0,Bostong Marathon Bombing
Official Twitter account for WLVI-TV CW56 Boston. @7News at 10 on CW56,0,Bostong Marathon Bombing
Co-host & digital producer @AJStream for @AJEnglish. Chicagoan. @MedillSchool alum. All views my own. RT äÊ endorsement. _ äÊ like.,0,Bostong Marathon Bombing
Meteorologist: @WMassNews,0,Bostong Marathon Bombing
An optimist,1,Bostong Marathon Bombing
I'm far from cheap,1,Bostong Marathon Bombing
Music.Discovering stuff.Wheat Paste.32.Bicycles.Art?Bacon.CraftBeer.Questioning.stuff. Space.Big Beat Manifesto.Vinyl.Food.Quips.Pugs. Stickers.ö_,1,Bostong Marathon Bombing
Boston girl with thick accent in #tech #PR at @PANcomm's SF office. Proud @bentleyu alumni. Puppy obsessed with #rileypup and spoiled wife of @topher_campbell,1,Bostong Marathon Bombing
HI MY NAME IS DANI SANCHEZ I AM FROM OAKLAND BUT I SAY IN RICHMOND CA I WORK FOR 93.3 LA RAZA AND 97.9 LA RAZA CON LA BRONCA,1,Bostong Marathon Bombing
Pop Icon. Broadway Star. Singer. Songwriter. Musician. Producer. Actor. Tweets by Debbie & #TeamDeb (staff) for #DebHeads (fans). http,1,Bostong Marathon Bombing
banz a make her dance,1,Bostong Marathon Bombing
Greyhound rescuer,1,Bostong Marathon Bombing
Official fashion and celebrity style tweets brought to you by the work of http  Information Security Student   Aspiring Pen Tester. Christ Follower.,0,Bostong Marathon Bombing
Tactical Consultant,1,Bostong Marathon Bombing
@TODAYshow producer. Grammy Award-winning [shower] singer. Master eyebrow wiggler. Big fan of window seats,0,Bostong Marathon Bombing
Talk on @barryandcamshow. Shower thinker. Bestie of pitbull. Fiction writer. 2A. Politics. Sports. Pop stuff. Warm climates. Hack guitar. Mister Misunderstood.,0,Bostong Marathon Bombing
I believe in a long  #mentalhealth  #eyehealth,1,Bostong Marathon Bombing
Lived in at least one city bombed in the last 10 years.,1,Bostong Marathon Bombing
Pine Grove Elementary School Assistant Principal  love them - Fiery Sagittarius Coming atcha like a dark horse,1,Bostong Marathon Bombing
Author| Political Analyst| Journalist |Professor of Public Relations| Speaker |Trainer. My Research: Civil Society,0,Bostong Marathon Bombing
Native Austinite. Collector of stuff.,1,Bostong Marathon Bombing
committed to sustainable distractions ... moratorium in effect on trying to fix the world.,1,Bostong Marathon Bombing
Software Developer,1,Bostong Marathon Bombing
The latest #Maryland news,0,Bostong Marathon Bombing
Laid back Berba style  24 hours-a-day.,1,Bostong Marathon Bombing
Professional Photographer,1,Bostong Marathon Bombing
London escapee. Husband to @legallybaking. Countryside  till her righteousness shines out like dawn  her salvation a blazing torch.,1,Bostong Marathon Bombing
#Husband | #Dad | #Freedom | #Liberty | #Sales | #Marketing | #Education | #USAF | #UGA | #Constitution |  ë_ëÀëÈ__ë_ ëÈë±ë_ë_,0,Bostong Marathon Bombing
#KKTV 11 News is the CBS affiliate for southern Colorado. Have a news tip? @ reply us or call 719-578-0000. Follow us on FB,0,Bostong Marathon Bombing
#MAGA #AmYIsraelChai #2A #RollingStones #Photography. Clinging to my TaurusTheJudge & Chanel ;),1,Bostong Marathon Bombing
#Missing Persons Journalist  writer  mommy. Love God  Love music  Love Love!,0,Bostong Marathon Bombing
#News & Views updated every 10 minutes 24/7! #autofollowback #followback,0,Bostong Marathon Bombing
#Politics #Election2016 #tcot,0,Bostong Marathon Bombing
#SocialMedia Strategist for #RealityTV Stars & Brands/ CEO of #SocialVention #InboundMarketing Agency/ Campaigns w/ #VanityFair #ETNow/ Emmy Winner/ #CMA Member,0,Bostong Marathon Bombing
#ThePeoplesChamp and #ThePintSizedPugilist's dad. Bug's husband. Mabel Rose and Killa's walker. Question asker,1,Bostong Marathon Bombing
@ABC News Reporter,0,Bostong Marathon Bombing
@POLITICO reporter covering education,0,Bostong Marathon Bombing
@wdsu Producer. Detroiter.New Orleanian.Ugandan resident.Sports Enthusiast.Famuan Alum.   Tech-Anthropologist & Psychotic Optimist. Dream Job: Archaeologist of the Psyche. All Views are my Own & very often Wrong.,0,Bostong Marathon Bombing
ARTIST,1,Bostong Marathon Bombing
All t' latest #SouthCarolina #news,0,Bostong Marathon Bombing
All the lates #Tennessee #News #translated inta #Redneck updated #24/7 #followback,0,Bostong Marathon Bombing
All the latest #NorthCarolina #news translated inta #redneck,0,Bostong Marathon Bombing
AndrÌ© Picard is the health columnist at The Globe and Mail. I tweet and RT about health issues,0,Bostong Marathon Bombing
Architect,1,Bostong Marathon Bombing
Bajo Sexto-Accordions JM Julian Mendoza De Nueva El Rey Con Estilo...JM Style Instagram-Facebook San Diego CA. Tampa,1,Bostong Marathon Bombing
Believer,1,Bostong Marathon Bombing
Bio: WTNH,1,Bostong Marathon Bombing
Breaking news,0,Bostong Marathon Bombing
Buffalo's News Leader newsroom@wivb.com 716-876-7333,0,Bostong Marathon Bombing
CBS 46 Atlanta Managing Editor; Emmy/Peabody winner-- news tweeter,0,Bostong Marathon Bombing
Charismatic Harvard doctor. Addiction expert. Doctor to the homeless. Passions: healthy spices,1,Bostong Marathon Bombing
ConnecTV is now memeTV. All the same fun + tons of new features - you'll LOVE memeTV! Download here: http  and BeyoncÌ©.,0,Bostong Marathon Bombing
Conservative. Despise liberals. It's not about free stuff ... it's about FREEDOM #Benghazi #IRSScandal #VAScandal  RUN YOU DOWN & CONVICTION (2017) @CBSNews @Crimesider @Minotaur opinions mine,1,Bostong Marathon Bombing
Country Music Recording Artist. Albums' COUNTRY FLOW & DAVID BRITT on iTunes http,1,Bostong Marathon Bombing
Covers general news in the northeastern U.S.  wine enthusiast  IT junkie  love training Recruiters on how to source!,1,Bostong Marathon Bombing
Dad,1,Bostong Marathon Bombing
Daughter,1,Bostong Marathon Bombing
Director Cronkite Global/Curator ASU Humphrey Fellows:Global news,0,Bostong Marathon Bombing
Drums || Music || Pizza || Concerts || Sleep || Repeat. || SnapChat LannaLoves || Instagram LannaLmfao || See you soon Warped Tour  instagram  politics & more... tweets in german or english...,1,Bostong Marathon Bombing
Editor of News Photographer magazine for NPPA. Writer,0,Bostong Marathon Bombing
Editor of http and writer for http and http,1,Bostong Marathon Bombing
Educator,1,Bostong Marathon Bombing
Emmy-winning Executive Producer @7News. Born & raised in Hialeah,0,Bostong Marathon Bombing
Englishman in New York. Managing Editor/Foreign Editor @ABC,0,Bostong Marathon Bombing
Eternal #Student of #Religion,1,Bostong Marathon Bombing
Fan von @v_lifeisnice  2 x Ironman  Boston Marathoner  USAT & Ironman Certified Coach   @Gatorade Endurance Athlete.,1,Bostong Marathon Bombing
Flat Earther. God,1,Bostong Marathon Bombing
Former software engineer at Cape Canaveral. Worked on  CLCS project - space shuttle NASA.,1,Bostong Marathon Bombing
Get astro connected! Connect with others interested in #astrology,0,Bostong Marathon Bombing
Gossip trans 2 #Geekspeak #nerd #gamer follow @GeekGawk 4 more #geek #Gossip,0,Bostong Marathon Bombing
Hello la planÌ¬te..  ÌÛ QUI LA RUE ? ÌÛ NOUS LA RUE !!,1,Bostong Marathon Bombing
Highlights from AP's coverage of U.S. politics and government in words,0,Bostong Marathon Bombing
Human Services Coordinator. Mental Health Advocate. Stigma Fighter. Creative Empath. Cat Mom. Pizza Thief. Forest Fairy. Logophile. Human Being above all else.,1,Bostong Marathon Bombing
Husband,1,Bostong Marathon Bombing
I am a US Army Veteran.,1,Bostong Marathon Bombing
I am me.,1,Bostong Marathon Bombing
I write YA mysteries featuring globetrotting teens & international intrigue. TOKYO HEIST  Whovian  #TeamDDPYoga // All opinions are my own.// AndN,1,Bostong Marathon Bombing
I'm a UCSB grad and current Chapman student who loves politcs and blogging.,1,Bostong Marathon Bombing
I'm gonna die historic on the Fury RoadÛ_or from a blob of plaque in my Left Anterior Descending Artery,1,Bostong Marathon Bombing
I'm your typical sweetheart with a redheaded Irish twist. #BostonStrong #KCCO #Bruins.  philosopher ~,1,Bostong Marathon Bombing
Inspiring/Proving #ImpossibleIsPossible when you #InspireTheFire so all can #ShineOnShineBright. Put out,1,Bostong Marathon Bombing
Internationally known,1,Bostong Marathon Bombing
IÛªm just another idiot on the internet. I come and I go. (Opinions are my own/RTäÊEndorsement),1,Bostong Marathon Bombing
Journalist,0,Bostong Marathon Bombing
Just passing by... Living life,1,Bostong Marathon Bombing
KSTP-TV Channel 5,0,Bostong Marathon Bombing
KXNT 840 AM is Las Vegas' #1 radio station for news and talk.,0,Bostong Marathon Bombing
Keeping a watchful eye on the preservation of our liberty at home and freedom around the world! #MakeAmericaGreatAgain! #NeverHillary! #CrookedHillary!,1,Bostong Marathon Bombing
Ken Feltman,1,Bostong Marathon Bombing
Krafty Wurker is a raconteur,1,Bostong Marathon Bombing
Latest from 680 NEWS.,0,Bostong Marathon Bombing
Louisville,0,Bostong Marathon Bombing
Love God  is also on TV. Tweets are my own...RTs are not endorsements.,1,Bostong Marathon Bombing
Manager of Coverage and Content,1,Bostong Marathon Bombing
Marketing,1,Bostong Marathon Bombing
Mom,1,Bostong Marathon Bombing
My name is Ben Shapiro,1,Bostong Marathon Bombing
My plan to become the first hemp billionaire is under way! bu ha ha ha!,1,Bostong Marathon Bombing
My views are my own.,1,Bostong Marathon Bombing
New England Cable News;,0,Bostong Marathon Bombing
New England and Boston News,0,Bostong Marathon Bombing
News,0,Bostong Marathon Bombing
News & Features Editor: @DigBoston | Author of 4 books including '99 Nights with the 99%' | Founder: Boston Institute for Nonprofit Journalism (@BINJreports),0,Bostong Marathon Bombing
News Anchor at WTVF-TV,0,Bostong Marathon Bombing
News Talk 980 CKNW. Vancouver's News. Vancouver's Talk. Breaking news & talk radio station.,0,Bostong Marathon Bombing
News and conversations from Western and Central Maine. Send breaking news: tips@sunjournal.com,0,Bostong Marathon Bombing
News and humor for YOU,0,Bostong Marathon Bombing
News tip? call 503.802.6937 or email newstips@1190kex.com,0,Bostong Marathon Bombing
No RSS ÛÒ just real updates from real people at WBZ and CBS Boston.,0,Bostong Marathon Bombing
Nuse for the #hillbilly #hick and #redneck.  Grab yer laptop an' git ta' th' outhouze fer sum reedin'! ya'll mite wanna faller @Rednekked_ fer moe rednek nuse!,0,Bostong Marathon Bombing
Official Twitter of the #RRExpress,0,Bostong Marathon Bombing
Official Twitter page of the United States Army.  (Following,0,Bostong Marathon Bombing
One of Denver's most recognized & honored broadcast journalists. Executive Director @Chldrnsdiabetes for @BarbaraDavisCtr.,0,Bostong Marathon Bombing
Online news source for political,0,Bostong Marathon Bombing
People should not be afraid of their governments. Governments should be afraid of their people.,1,Bostong Marathon Bombing
Political Correctness sucks. Democrat for Trump. I'm MexicanAmerican and Love my Mexican roots ! ISIS is Islamic. Pro Israel. Anti Pendejo.,1,Bostong Marathon Bombing
Politics and the revolution. Black and complex. From love and struggle. Lover of her. Only hers. Maladjusted,1,Bostong Marathon Bombing
Positive Intuitive Life Coaching with an Astro Vibe ~Intuitive Guidance Coach for Mission-360. Bringing a calm loving energy to an anxious and stressed world.,0,Bostong Marathon Bombing
President & Co-founder @Educatrium Ð¼ Disruptive Innovation In Education,0,Bostong Marathon Bombing
Proudly a 2-year @MomsChoiceAward winner Ethics.MormonCollect Vinyl Bucket List: Interview Van Morrison. Antarctica.,1,Bostong Marathon Bombing
Psychologist specializing in individual and team obstacle strategy,1,Bostong Marathon Bombing
RETIRED..VP,1,Bostong Marathon Bombing
RTs,1,Bostong Marathon Bombing
Reporter,0,Bostong Marathon Bombing
Reporter at @LowellSunNews,0,Bostong Marathon Bombing
Republic or Empire? Private or Public? These questions define us. My book is here http,1,Bostong Marathon Bombing
Researcher,1,Bostong Marathon Bombing
Retired Interfaith Minister. Activist. Equality advocate.                         Follow my NEW ACCOUNT: @clarkbreck,1,Bostong Marathon Bombing
Runner,1,Bostong Marathon Bombing
Saved By Sovereign Grace. Consumer of breaking news.,1,Bostong Marathon Bombing
Shep's twitter feed  is the author of a book on Islam and nonviolence  published by Praeger.,0,Bostong Marathon Bombing
Slow to follow so note me if you will  o()xxxx[{:::::::::::::::::::::::::::::::::::::::::,1,Bostong Marathon Bombing
Social Media Entertainer.  @Grasswire User and #MatthewKeys Supporter.  http,1,Bostong Marathon Bombing
South Florida's source for news on @Twitter. Breaking News,0,Bostong Marathon Bombing
Sports,1,Bostong Marathon Bombing
Steeplechaser turned half and full marathoner. Chocolate and coffee addict. Aspiring RN. Former reporter for @runnersworld.  #Islanders  #Knicks. Long Island redneck. Love to fish. #48Team all day. I throw a Knuckleball.,0,Bostong Marathon Bombing
T'lates' Manestrum & Alternatif Noose & 'Pinion Update' 'bout ev'10 minnuts,0,Bostong Marathon Bombing
Teacher,1,Bostong Marathon Bombing
Thank you for visiting! We are no longer posting to this account. Please follow @BostInno for up-to-date news on local innovation.,0,Bostong Marathon Bombing
The Schnitt Show LIVE weekdays 3-6PM ET. Listen on these fine stations: http Also follow @toddschnitt,0,Bostong Marathon Bombing
The Talk of the Mountains,0,Bostong Marathon Bombing
The nation's only online criminal justice news service--All crime,0,Bostong Marathon Bombing
The place for in-depth analysis,0,Bostong Marathon Bombing
The power of FOX News on the Radio!,0,Bostong Marathon Bombing
To preserve the permanent principles of Western Civilization.,1,Bostong Marathon Bombing
Trustworthy global coverage. Committed to providing thoughtful,0,Bostong Marathon Bombing
Updating #BreakingNews,0,Bostong Marathon Bombing
Voluntary professional association promoting legal education,0,Bostong Marathon Bombing
Vonvo is the first real-time video events platform for organizations. Come discuss the subjects that matter over live video! #brandstorytelling #NYCStartup,0,Bostong Marathon Bombing
WAFB Channel 9 in Baton Rouge IS Louisiana's News Channel. #1 news,0,Bostong Marathon Bombing
We are Boston's Best Variety. Home to @KarsonKennedy @ErinOnMix,0,Bostong Marathon Bombing
We be Tweetin' al' t'lates' #urban Nuse an' gossip ina 'hood. @news #gossip #gangsta #hiphop,0,Bostong Marathon Bombing
We've moved to @AnnenbergMedia. Follow us there for articles,0,Bostong Marathon Bombing
What's the point of having a voice if I'm not gonna use it? US correspondent for @SVT. Woman. Storyteller. The Swedish Grand Prize for Journalism-winner.,1,Bostong Marathon Bombing
Wife,1,Bostong Marathon Bombing
Writer,1,Bostong Marathon Bombing
Yes,1,Bostong Marathon Bombing
Your source for breaking news from #yyc and beyond. Story idea? Email calgary@globalnews.ca,0,Bostong Marathon Bombing
free my niggaz / gemini,1,Bostong Marathon Bombing
http,0,Bostong Marathon Bombing
http . http,0,Bostong Marathon Bombing
http is the primary source for news and information in Rockland,0,Bostong Marathon Bombing
wife,1,Bostong Marathon Bombing
ÑÂ #automarketing,0,Bostong Marathon Bombing
Û¢Local Events Û¢Community Representative Û¢Coffee Û¢Sports Û¢Food Trucks Û¢£À  (RTs äÊ Endorsement) #Politics #CurrentEvents #NCAA #SATX #FoodTrucks,0,Bostong Marathon Bombing
÷¢#_£_©_¨_´___Á___Á_¨_Ô__÷¢ #TEAMFREE #TFB  #THEWORLD #MAYAR #TheCinemaFan #TEAMTRANS1110 ÷É#MuzikkZone #MGWV #TFBJP #TTO #TRU #TwitterGoons÷¢#Sun_Family ÷¢#THEWORLDTEAM,1,Bostong Marathon Bombing
