description,is_gen_pub,source
"A lot of soccer, politics, humor, and Boston. I also write things for the screen.",1,Brussel Airport Bombing
"Co-founder of @TeamTeamWorkPro Performer, producer, writer, director, dreamer, & buyer. Passionately exploring existence and our perceptions of reality. ? & ??",1,Brussel Airport Bombing
The DRUDGE REPORT is a U.S. based news aggregation website run by Matt Drudge(@DRUDGE).,0,Brussel Airport Bombing
LGBT Activists:,0,Brussel Airport Bombing
Went to high school in Fairhope. Worked at libraries in Montgomery.Helped best friend with her 4 kitties. She died in Aug 2010. Now her kitties take care of me.,1,Brussel Airport Bombing
Stars can't shine without darkness. | Accounting | Purdue University (Krannert) 2018,1,Brussel Airport Bombing
"Listener, reader, reporter, traveler, swimmer. Generally, I'm a pretty happy person.",0,Brussel Airport Bombing
"retired RN, retired LMT, retired CDL; still paddling my own canoe; arrowsmith has nothing to do with aerosmith!",1,Brussel Airport Bombing
"chief pol. writer Washington Times, edit board Chicago Tribune, edit board Pittsburgh Post-Gazette, dep. city edtr Pgh. Press, Ford Fellow Northwestern Univ.",0,Brussel Airport Bombing
"Animal Lover, Christian, Conservative, Veteran, Constitutionalist; Independent Thinker",1,Brussel Airport Bombing
We who stand up against Islamic Jihadism are the new peace movement.,1,Brussel Airport Bombing
"Well+Good is your healthiest relationship. We obsessively cover the wellness scene fitness, superfoods, natural beauty, and morefrom coast to coast.",0,Brussel Airport Bombing
"Journalist | Wife | Runner | Dog Mom | Foodie | Gopher | 651-native | Former 507, 859, 608 and currently in the 503 | #PNW, #PDX | RT ? endorsement",0,Brussel Airport Bombing
"Video game & anime fan, all around geek! ?, 30. ??? & Polski OK? #SailorMoon News: @SMHeartMoving #MetalGearSolid Bot account: @MajorZeroENBot",1,Brussel Airport Bombing
"Conservative, pro-military, Marine 1967-1977, pro-life, anti-terrorists, pro-Israel, anti-Iran regime, pro-Iranian people, anti-Islam.",1,Brussel Airport Bombing
"Photographer, Filmmaker, Writer, Dreamer, Compositor, Member of #NAPP. I have a cert 1 in Shake 4, BA in Cinema Production, MA in Creative Writing...",0,Brussel Airport Bombing
Things do not happen. Things are made to happen. #Health enthusiast. Full time #online #marketer and #blogger.,1,Brussel Airport Bombing
"Web Developer, guy who's wrong a lot, Polling at 2 Meow Meow Beenz",1,Brussel Airport Bombing
"Conservative, daughter of retired Nat'l.Guardsman, Pro-Life, Evangelical Christian, Married, mother of 4, believe in Truth,  Faith & Freedom",1,Brussel Airport Bombing
"Secretary/Receptionist @ Gartner Equipment Co., Inc.   Metaphysical Seeker  Published Poet  Reiki Practioner",0,Brussel Airport Bombing
"Journalist for hire. Previously: @Grasswire & @Reuters. 
Tips/email: matthew.keys@gmail.com | Contact info - http",0,Brussel Airport Bombing
I traveled with G&R back in 89. I'm the guy who blew the gym teacher's whistle into the microphone when they played Paradise City. Never been owned on Twitter,1,Brussel Airport Bombing
"21 , 6feet & blessed",1,Brussel Airport Bombing
"Olympic junkie, Nerdfighter, Browncoat, Whovian, cycling enthusiast, college student, Oxford comma supporter, and all around nerd.",1,Brussel Airport Bombing
Conservative; Constitutionalist; Individual freedom & liberty key; Rule of Law fundamental to our country's survival as a nation of free people.,1,Brussel Airport Bombing
#Dolphins | #Heat | #Canes | #Marlins | #HorseRacing | @Miami_MLS,0,Brussel Airport Bombing
Nationalism. Nativism. Traditionalism. Conservatism. White-Advocation. #AltRight,1,Brussel Airport Bombing
Casting Director. Audition Coach. Educator. Crazy Dog Lady. NY & LA.,1,Brussel Airport Bombing
News and commentary on historically black colleges and universities.,0,Brussel Airport Bombing
An EU citizen who recognizes propaganda and thinks before believing anything,1,Brussel Airport Bombing
"San Francisco breaking news, national news and local news stories. Get the latest about San Francisco business, sports, traffic, weather, health and events.",0,Brussel Airport Bombing
"All things considered, I would rather be fishing :-)",1,Brussel Airport Bombing
happy gal :-) xx,1,Brussel Airport Bombing
K&P is the anti-agency agency for public relations and social media. We're here to spread some #BeKind vibes into the Twittersphere.,0,Brussel Airport Bombing
I'm the funniest mean person you'll ever meet. The best asshole you'll want in your life. ??,1,Brussel Airport Bombing
I love  Rock  Roll and volunteer at animal shelter - rescue is hard but so rewarding too- I am conservative & love our constitution-want America Great Again,1,Brussel Airport Bombing
"Where the conversation begins. Follow for breaking news, special reports, RTs of our journalists and more from http",0,Brussel Airport Bombing
"Evan J. Balmer, Esq. Entertainment, Startup, and Family Law Attorney. Founding Partner @BalmerBlack, PC & @Wevorce Associate. NYC & Holmdel, NJ.",0,Brussel Airport Bombing
I love  Rock  Roll and volunteer at animal shelter - rescue is hard but so rewarding too- I am conservative & love our constitution-want America Great Again,1,Brussel Airport Bombing
"Bryan D. 2/17 ? I have an acquired taste, don't like me? Acquire some taste. Instagram: bryandcxo Snapchat: bryandcxo",1,Brussel Airport Bombing
"Bitter n Clinger, Christian ,Independent, Conservative.",1,Brussel Airport Bombing
NOT PC. Conservative. Pro Life Christian. Wife to USN VietNam Vet @ronfair43  #MAKEAMERICAGREATAGAIN #ISRAEL #VETS #NRA #TRUMP 2016 #SECUREOURBORDERS,1,Brussel Airport Bombing
I love dancing badly.,1,Brussel Airport Bombing
"FOLLOW DHARMA, PERIOD. A Hindu,#Telugu native, Engr by edu, IT professional by career,#Indian by heart. RTs ? endorsements. #Health #Yoga #Natural #Politics #IT",1,Brussel Airport Bombing
Bread and Circuses for America: dedicated to the documentation of the period of American history known as the Fundamental Transformation (????? ????),1,Brussel Airport Bombing
"Real Time News About Turkey, and Turks from thousands of news resources!  - Please follow us back!",0,Brussel Airport Bombing
The Republic will endure.  -Old Conservative.Dude.,1,Brussel Airport Bombing
#SkywarnSpotter #Firefighting #Nature #Space #Musician #HockeyPlayer #Weather  #ChicagoBlackhawks #LAKings #avgeek #ChicagoNative Passionate about #wx & #hockey,0,Brussel Airport Bombing
VOA News: a trusted source for news and information from the U.S. and around the world,0,Brussel Airport Bombing
"If you need space, work at NASA.",1,Brussel Airport Bombing
Entrepreneur - Sports enthusiast - Travel addict - Cheers!,1,Brussel Airport Bombing
"Senior Backup Engineer, Cloud guru, Virtualization expert, biker, adventurer and outdoors man. Often and unapologetically a furry. Find me on Telegram @Lycwolf",1,Brussel Airport Bombing
"Cocky smartass, say what I mean, BFFw/ @cre8tvdeb, #atheist, #progressive, fucking hate most #politicians for being narrow minded archaic assholes. Enough said.",1,Brussel Airport Bombing
"Traveler, watcher, writer, U.S. Army vet",1,Brussel Airport Bombing
Learning to Live Again.,1,Brussel Airport Bombing
I was born a creative person in an engineer's body. I'm all about the #lightscameraAction boss.,1,Brussel Airport Bombing
but everything means nothing... ??Jeremiah 29:11 #LoveWins #FeeltheBern #NotMeUs,1,Brussel Airport Bombing
"Retired Technology Teacher; Conservative leaning independent; Linux Mint; Bicycle rider; Independent thinker; Computer builder; MA Kean College, NJ.",1,Brussel Airport Bombing
From Federal Prison to now an RN. Young victim of The War on Drugs & Mandatory Minimum. Want to help others with my story. There is hope.,1,Brussel Airport Bombing
Transit/Trimet blogger- collector of transit related tweets detailing the joys of public transportation,1,Brussel Airport Bombing
"Reaganite, Dittohead, NRA, ? Israel, Christian, infidel, ????? ????; Fantasy author: The Queen of England searches for HRK (His Royal Kitty) to save her throne.",1,Brussel Airport Bombing
Sorcerer Supreme Grand Apothecary Man'ari,1,Brussel Airport Bombing
"Retired-interested in you.Not PC,at all!!A spade is still a spade!!Pro-choice.Anglican-Jew!!Episcopalian by religion,1/2 Jew by blood.Gay.And proud!!!.",1,Brussel Airport Bombing
"currently doing digital things for @crainschicago. used to toil @techweekchi, @suntimes, @bostonglobe, @nwitimes. I endorse nothing.",0,Brussel Airport Bombing
Teacher | Doctoral Candidate | Harvard University,0,Brussel Airport Bombing
"American female that is Anti-Feminist, Anti-Islamist & Anti-Zionism. If you're reading this, FOLLOW,RETWEET my last post, then TWEET me saying HI! #Trump2016",1,Brussel Airport Bombing
CONSERVATIVE!  CHRISTIAN! GUN OWNER! GOD IS GREAT! OASIS IS THE GREATEST BAND IN THE WORLD. PHINS UP! JORDAN G.O.A.T.,1,Brussel Airport Bombing
"Husband and dad of two daughters | United Methodist Pastor. |
Lover of theology, coffee, breakfast, and conversation... let's have one! |
Opinions my own",1,Brussel Airport Bombing
#KATV Channel 7 #News #Arkansas #arwx #KATV7  http,0,Brussel Airport Bombing
CSUF 17' - God Gives Us The Talent But The Devil Makes Us Famous - Viktor Folarin ?#FightOn?,1,Brussel Airport Bombing
Young hispanic unapologetic race. #Trump support because he represents the American sense of life. Eurorealist. RT's world news and my interest. #BREXIT!,1,Brussel Airport Bombing
"Recent political junkie. Very privileged, full of white guilt.",1,Brussel Airport Bombing
"folo http http Quebec-The Huguenot were, among the most progressive of the early traders & settlers",1,Brussel Airport Bombing
"Strange old lady who lives in Roswell, New Mexico and writes science fiction, fantasy and HORROR. Did I mention poetry? Die-Hard Jimmy Fallon #FalPal",1,Brussel Airport Bombing
Let's Make America GREAT Again!!! Let OUR votes decide OUR candidate. Not the Establishment. #VOTE #Trump2016,1,Brussel Airport Bombing
Top trending news stories on Twitter with related tweets from top verified users.,0,Brussel Airport Bombing
"I ? TO LAUGH!!  Kissing is fun too!!! Fluent in sarcasm, clever diatribe, romance & flirting with eyes!! I LOVE TRAVEL & BEACHES Putting the U in Unforgettable!",1,Brussel Airport Bombing
"[ Wife, Mother, Patriot, Friend ] Attn: Mean girls - No I will not send you a picture of my vagina as proof! Liberals - No I will not wear a burka!",1,Brussel Airport Bombing
"Independent conservative. Now more than ever, keeping an eye on the political process - local to national. [Retweets and/or follows do not signify endorsement.]",1,Brussel Airport Bombing
"Travel Agent - group specialist.  Destination weddings, team travel and independent vacations",1,Brussel Airport Bombing
"books, classic movies, OUAT, Star Trek, Robert Carlyle, Rumbelle, OutlawQueen, The Big Bang Theory, Shamy, Jim Parsons, baseball, tennis, and hockey",1,Brussel Airport Bombing
"I am a working TV news junkie, I love my Alma mater, my wife, and life. Not in that order.",1,Brussel Airport Bombing
Owner of radio/TV stations and multiple movie theatre locations.,1,Brussel Airport Bombing
"http Graduate School Dropout

Jeremiah's Mother  §

Israeli Sympathizer

©flanhuefilms",1,Brussel Airport Bombing
#PhDStudent #researcher #scholar #editor #academic @CCJR_CSUSB,0,Brussel Airport Bombing
I VOTED FOR @realDonaldTrump FOR PRESIDENT 2016! #ALWAYSTRUMP. WILL BLOCK TRUMP HATERS!!! FAN OF #48 TEAM NASCAR DRIVER JIMMIE JOHNSON #SE7EN,1,Brussel Airport Bombing
"You stalk with the hunter or run with the quarry Behind the  lines of Communist Occupied North America.My #SafeSpace is behind my .45,
54 yrs young Above NOLA",1,Brussel Airport Bombing
#DMV4 Deluxe Edition: http | #TheDemoTape: http #ThatsHowIRoll: http @HipHopSince1987 @JetMajorEnt LLC,0,Brussel Airport Bombing
"World Traveler, Business Consultant, Internet Marketer, Real Estate Investor, Note Specialist, Star Trek Fan, Pilot, Music Lover, DJ, Gardener, a Great Lover",1,Brussel Airport Bombing
I need a Graflex.,1,Brussel Airport Bombing
"We have our own manufacturing facility where we make surfing gear, fins, SUP paddles,bags,leashes please Call or text 858-876-5709  Skype: sag.edgecore surf..",0,Brussel Airport Bombing
"Mom, East-coaster, concerned citizen and PR marketer extraordinaire",1,Brussel Airport Bombing
"Conservative, Constitution lover.I don't shit where I eat.",1,Brussel Airport Bombing
people who think about what they say- lie alot.,1,Brussel Airport Bombing
"Conservative southerner, Reagan fan, and passionate about veterans' care",1,Brussel Airport Bombing
Retired .... US Dept. of Education. Born in San Francisco ... WWII veteran,1,Brussel Airport Bombing
Political news & commentary from Andrew Malcolm of Investor's Business Daily.,0,Brussel Airport Bombing
"Keeping up with #Hollywood #ITGirls, #Headlines & #Celebrity #News :)",1,Brussel Airport Bombing
Got married after college. I don't regret starting a family instead of grad school. Libertarian,1,Brussel Airport Bombing
Graduate student at @UUtah studying City and Metropolitan Planning with a focus on sustainable transportation and land use policy. CNU-A @NewUrbanism,0,Brussel Airport Bombing
"God || east coast publicist, social media + digital marketing manager + creator || my insta: @pslovecharli | http + http",1,Brussel Airport Bombing
"International, national, & local politics from US centered perspective; Literature; Social issues; US politics; National Security issues; & Journalism",0,Brussel Airport Bombing
Updates from the 24 Hour News 8 Newsroom. Official account of WOOD TV8. Retweets are not endorsements.,0,Brussel Airport Bombing
Just figuring life out. Enjoy the markets and politics. Appreciate thoughtful discussion. Mental health advocate #EndTheStigma,1,Brussel Airport Bombing
From Nigeria 2 America. Doctor. Connoisseur of Dark Wines. HipHop since 1980s. I hate to put on Airs.,1,Brussel Airport Bombing
